"","book","release","chapter","page","chapter_num","page_num","n_code","n_lrn_q","n_lrn_item","lrn_auto","mcq","association","shorttext","clozeassociation","imageclozeassociation","sortlist","formulaV2","choicematrix","plaintext"
"403","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.6 Representing Relationships Among Variables",4,6,0,4,2,1,1,0,0,0,0,0,0,0,3
"404","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.7 Sources of Variation",4,7,0,1,1,1,0,1,0,0,0,0,0,0,0
"405","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.8 Randomness",4,8,3,6,3,2,1,0,1,0,0,0,0,1,3
"406","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.9 From Categorical to Quantitative Explanatory Variables",4,9,5,8,7,4,4,0,0,0,0,0,0,0,4
"407","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.10 Quantitative Explanatory Variables",4,10,1,10,4,7,7,0,0,0,0,0,0,0,3
"408","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.11 Research Design",4,11,0,14,5,9,0,1,8,0,0,0,0,0,5
"409","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.12 Considering Randomness as a Possible DGP",4,12,1,4,4,4,4,0,0,0,0,0,0,0,0
"410","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.13 Shuffling Can Help Us Understand Real Data Better",4,13,2,3,3,2,2,0,0,0,0,0,0,0,1
"411","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.14 Quantifying the Data Generating Process",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"412","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",4,15,0,20,20,18,18,0,0,0,0,0,0,0,2
"413","College / Statistics and Data Science (ABC)","v5.2","Chapter 4 - Explaining Variation","4.16 Chapter 4 Review Questions 2",4,16,0,14,14,14,14,0,0,0,0,0,0,0,0
"414","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.1 What is a Model, and Why Would We Want One?",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.2 Modeling a Distribution as a Single Number",5,2,0,8,2,0,0,0,0,0,0,0,0,0,8
"416","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.3 Median vs. Mean as a Model",5,3,5,4,2,3,0,0,3,0,0,0,0,0,1
"417","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.4 Exploring the Mean",5,4,0,2,1,2,2,0,0,0,0,0,0,0,0
"418","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.5 Fitting the Empty Model",5,5,2,3,3,1,1,0,0,0,0,0,0,0,2
"419","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.6 Generating Predictions from the Empty Model",5,6,2,1,1,1,1,0,0,0,0,0,0,0,0
"420","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.7 Thinking About Error",5,7,3,4,3,2,2,0,0,0,0,0,0,0,2
"421","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.8 The World of Mathematical Notation",5,8,0,2,2,2,2,0,0,0,0,0,0,0,0
"422","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.9 DATA = MODEL + ERROR: Notation",5,9,0,12,6,9,5,4,0,0,0,0,0,0,3
"423","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.11 Chapter 5 Review Questions",5,11,0,20,20,18,18,0,0,0,0,0,0,0,2
"424","College / Statistics and Data Science (ABC)","v5.2","Chapter 5 - A Simple Model","5.12 Chapter 5 Review Questions 2",5,12,0,14,14,14,14,0,0,0,0,0,0,0,0
"425","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.1 Quantifying Total Error Around a Model",6,1,2,7,4,7,3,3,0,0,0,1,0,0,0
"426","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.2 The Beauty of Sum of Squares",6,2,2,2,2,2,2,0,0,0,0,0,0,0,0
"427","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.3 Variance",6,3,1,10,6,7,6,1,0,0,0,0,0,0,3
"428","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.4 Standard Deviation",6,4,2,9,6,9,8,1,0,0,0,0,0,0,0
"429","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.5 Z-Scores",6,5,1,14,10,5,4,0,1,0,0,0,0,0,9
"430","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.6 Interpreting and Using Z-Scores",6,6,1,5,4,2,1,0,1,0,0,0,0,0,3
"431","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.7 Modeling the Shape of the Error Distribution",6,7,2,3,3,1,1,0,0,0,0,0,0,0,2
"432","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.8 Modeling Error with the Normal Distribution",6,8,6,5,4,4,4,0,0,0,0,0,0,0,1
"433","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.9 Using the Normal Model to Make Predictions",6,9,1,5,2,5,5,0,0,0,0,0,0,0,0
"434","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.10 Getting Familiar with the Normal Distribution",6,10,0,6,5,4,2,0,2,0,0,0,0,0,2
"435","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.11 The Empirical Rule",6,11,1,2,1,2,1,0,0,0,1,0,0,0,0
"436","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.13 Chapter 6 Review Questions",6,13,0,20,20,19,19,0,0,0,0,0,0,0,1
"437","College / Statistics and Data Science (ABC)","v5.2","Chapter 6 - Quantifying Error","6.14 Chapter 6 Review Questions 2",6,14,0,11,11,11,11,0,0,0,0,0,0,0,0
"438","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.1 Explaining Variation",7,1,0,4,3,3,3,0,0,0,0,0,0,0,1
"439","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.2 Using R to Fit the Group Model",7,2,3,7,4,7,4,3,0,0,0,0,0,0,0
"440","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.3 GLM Notation for the Group Model",7,3,0,7,4,7,6,1,0,0,0,0,0,0,0
"441","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.4 How the Model Makes Predictions",7,4,0,4,3,4,4,0,0,0,0,0,0,0,0
"442","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.5 Error Leftover From the Group Model",7,5,0,5,3,4,4,0,0,0,0,0,0,0,1
"443","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.6 Graphing Residuals From the Model",7,6,1,3,2,3,3,0,0,0,0,0,0,0,0
"444","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.7 Error Reduced by the Group Model",7,7,0,5,3,5,5,0,0,0,0,0,0,0,0
"445","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.8 Using SS Error to Compare Group to Empty Model",7,8,2,4,2,4,4,0,0,0,0,0,0,0,0
"446","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.9 Partitioning Sums of Squares into Model and Error",7,9,1,2,1,2,2,0,0,0,0,0,0,0,0
"447","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.10 Using Proportional Reduction in Error (PRE) to Compare Two Models",7,10,0,3,3,3,3,0,0,0,0,0,0,0,0
"448","College / Statistics and Data Science (ABC)","v5.2","Chapter 7 - Adding an Explanatory Variable to the Model","7.11 Chapter 7 Review Questions ",7,11,0,12,12,12,12,0,0,0,0,0,0,0,0
"449","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.1 Extending to a Three-Group Model",8,1,4,8,4,8,5,2,0,0,0,0,1,0,0
"450","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.2 Fitting and Interpreting the Three-Group Model",8,2,1,5,3,5,3,2,0,0,0,0,0,0,0
"451","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.3 Comparing the Fit of the Two- and Three-Group Models",8,3,1,7,2,7,7,0,0,0,0,0,0,0,0
"452","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.4 The F Ratio",8,4,0,11,5,11,11,0,0,0,0,0,0,0,0
"453","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.5 Measures of Effect Size",8,5,3,4,4,4,2,1,1,0,0,0,0,0,0
"454","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.6 Modeling the DGP",8,6,0,3,2,3,3,0,0,0,0,0,0,0,0
"455","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.7 Using Shuffle to Compare Models of the DGP",8,7,2,2,2,1,1,0,0,0,0,0,0,0,1
"456","College / Statistics and Data Science (ABC)","v5.2","Chapter 8 - Digging Deeper into Group Models","8.8 Chapter 8 Review Questions",8,8,0,20,20,18,18,0,0,0,0,0,0,0,2
"457","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.1 Using a Quantitative Explanatory Variable in a Model",9,1,1,4,4,3,3,0,0,0,0,0,0,0,1
"458","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.2 Specifying the Height Model with GLM Notation",9,2,0,9,7,8,6,2,0,0,0,0,0,0,1
"459","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.3 Interpreting the Parameter Estimates for a Regression Model",9,3,1,6,5,6,6,0,0,0,0,0,0,0,0
"460","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.4 Comparing Regression Models to Group Models",9,4,1,3,2,1,1,0,0,0,0,0,0,0,2
"461","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.5 Error from the Height Model",9,5,1,7,5,5,4,1,0,0,0,0,0,0,2
"462","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.6 Sums of Squares in the ANOVA Table",9,6,1,7,4,7,6,1,0,0,0,0,0,0,0
"463","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.7 Assessing Model Fit with PRE and F",9,7,0,14,6,13,12,1,0,0,0,0,0,0,1
"464","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.8 Correlation",9,8,4,8,6,8,8,0,0,0,0,0,0,0,0
"465","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.9 More on Pearson's R",9,9,2,6,4,3,3,0,0,0,0,0,0,0,3
"466","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.10 Using Shuffle to Interpret the Slope of a Regression Line",9,10,2,3,3,2,2,0,0,0,0,0,0,0,1
"467","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.11 Limitations to Keep in Mind",9,11,0,1,1,0,0,0,0,0,0,0,0,0,1
"468","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.12 Chapter 9 Review Questions",9,12,0,20,20,18,18,0,0,0,0,0,0,0,2
"469","College / Statistics and Data Science (ABC)","v5.2","Chapter 9 - Models with a Quantitative Explanatory Variable","9.13 Chapter 9 Review Questions 2",9,13,0,11,11,11,11,0,0,0,0,0,0,0,0
"470","College / Statistics and Data Science (ABC)","v5.2","Chapter 10 - The Logic of Inference","10.1 The Problem of Inference",10,1,0,3,3,3,3,0,0,0,0,0,0,0,0
"471","College / Statistics and Data Science (ABC)","v5.2","Chapter 10 - The Logic of Inference","10.2 Constructing a Sampling Distribution",10,2,1,6,3,6,6,0,0,0,0,0,0,0,0
"472","College / Statistics and Data Science (ABC)","v5.2","Chapter 10 - The Logic of Inference","10.3 Exploring the Sampling Distribution of b1",10,3,2,13,7,13,13,0,0,0,0,0,0,0,0
"473","College / Statistics and Data Science (ABC)","v5.2","Chapter 10 - The Logic of Inference","10.4 The p-Value",10,4,1,10,6,10,10,0,0,0,0,0,0,0,0
"474","College / Statistics and Data Science (ABC)","v5.2","Chapter 10 - The Logic of Inference","10.5 A Mathematical Model of the Sampling Distribution of b1",10,5,1,2,1,2,2,0,0,0,0,0,0,0,0
"475","College / Statistics and Data Science (ABC)","v5.2","Chapter 10 - The Logic of Inference","10.6 Things That Affect p-Value",10,6,3,11,5,9,9,0,0,0,0,0,0,0,2
"476","College / Statistics and Data Science (ABC)","v5.2","Chapter 10 - The Logic of Inference","10.7 Hypothesis Testing for Regression Models",10,7,4,8,4,7,7,0,0,0,0,0,0,0,1
"477","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.1 Moving Beyond b1",11,1,1,4,2,4,4,0,0,0,0,0,0,0,0
"478","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.2 Sampling Distributions of PRE and F",11,2,5,13,7,9,9,0,0,0,0,0,0,0,4
"479","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.3 The Sampling Distribution of F",11,3,2,9,5,8,8,0,0,0,0,0,0,0,1
"480","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.4 The F-Distribution: A Mathematical Model of the Sampling Distribution of F",11,4,1,4,2,2,2,0,0,0,0,0,0,0,2
"481","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.5 Using F to Test a Regression Model",11,5,4,5,3,5,5,0,0,0,0,0,0,0,0
"482","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.6 Type I and Type II Error",11,6,0,9,6,9,9,0,0,0,0,0,0,0,0
"483","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.7 Using F to Compare Multiple Groups",11,7,2,12,5,11,8,1,2,0,0,0,0,0,1
"484","College / Statistics and Data Science (ABC)","v5.2","Chapter 11 - Model Comparison with F","11.8 Pairwise Comparisons",11,8,1,9,5,9,9,0,0,0,0,0,0,0,0
"485","College / Statistics and Data Science (ABC)","v5.2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.1 From Hypothesis Testing to Confidence Intervals",12,1,0,12,9,11,11,0,0,0,0,0,0,0,1
"486","College / Statistics and Data Science (ABC)","v5.2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.2 Using Bootstrapping to Calculate the 95% Confidence Interval",12,2,4,7,7,5,5,0,0,0,0,0,0,0,2
"487","College / Statistics and Data Science (ABC)","v5.2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.3 Shuffle, Resample, and Standard Error",12,3,2,14,6,14,14,0,0,0,0,0,0,0,0
"488","College / Statistics and Data Science (ABC)","v5.2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.4 Interpreting the Confidence Interval",12,4,0,14,11,13,13,0,0,0,0,0,0,0,1
"489","College / Statistics and Data Science (ABC)","v5.2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.5 Confidence Intervals for Other Parameters",12,5,6,18,12,12,12,0,0,0,0,0,0,0,6
"490","College / Statistics and Data Science (ABC)","v5.2","Chapter 12 - Parameter Estimation and Confidence Intervals","12.6 What Affects the Width of the Confidence Interval",12,6,2,7,6,6,6,0,0,0,0,0,0,0,1
"491","College / Statistics and Data Science (ABC)","v5.2","Chapter 13 - What You Have Learned","13.1 What You Have Learned About Exploring Variation",13,1,4,6,3,3,3,0,0,0,0,0,0,0,3
"492","College / Statistics and Data Science (ABC)","v5.2","Chapter 13 - What You Have Learned","13.2 What You Have Learned About Modeling Variation",13,2,2,11,4,11,11,0,0,0,0,0,0,0,0
"493","College / Statistics and Data Science (ABC)","v5.2","Chapter 13 - What You Have Learned","13.3 What You Have Learned About Evaluating Models",13,3,2,4,2,4,4,0,0,0,0,0,0,0,0
"494","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.3 Doing Statistics with R",1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"495","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.4 Introduction to R Functions",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"496","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.5 Save Your Work in R Objects",1,5,15,0,0,0,0,0,0,0,0,0,0,0,0
"497","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.6 Goals of This Course",1,6,0,1,1,0,0,0,0,0,0,0,0,0,1
"498","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.7 Chapter 1 Review Questions",1,7,0,13,13,13,13,0,0,0,0,0,0,0,0
"499","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.1 Starting with a Bunch of Numbers",2,1,2,3,1,2,2,0,0,0,0,0,0,0,1
"500","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.2 From Numbers to Data",2,2,0,9,7,3,2,0,1,0,0,0,0,1,5
"501","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.3 A Data Frame Example: MindsetMatters",2,3,7,6,6,5,1,0,4,0,0,0,0,0,1
"502","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.4 Measurement",2,4,6,7,6,3,2,0,1,0,0,0,0,1,3
"503","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.5 Measurement (Continued)",2,5,0,3,2,3,2,0,1,0,0,0,0,0,0
"504","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.6 Sampling from a Population",2,6,1,2,2,0,0,0,0,0,0,0,0,0,2
"505","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.7 The Structure of Data",2,7,3,10,6,10,8,0,2,0,0,0,0,0,0
"506","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.8 Manipulating Data",2,8,7,7,6,5,5,0,0,0,0,0,0,0,2
"507","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.9 Summary",2,9,0,1,1,0,0,0,0,0,0,0,0,0,1
"508","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.10 Chapter 2 Review Questions",2,10,0,19,19,17,17,0,0,0,0,0,0,0,2
"509","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 2 - Understanding Data","2.11 Chapter 2 Review Questions 2",2,11,0,15,15,15,15,0,0,0,0,0,0,0,0
"510","College / Statistics and Data Science (ABC)","v5.1.1","Chapter 3 - Examining Distributions","3.1 The Concept of Distribution",3,1,0,2,1,0,0,0,0,0,0,0,0,2,0
